ensembl_gene_id,naiveB_S3R1,naiveB_S3R2,naiveB_S3R3
ENSG00000284670,5,1,1
ENSG00000274092,0,3,2
ENSG00000260715,0,1,0
ENSG00000261199,0,0,0
ENSG00000270222,0,0,0
ENSG00000273659,0,0,0
ENSG00000261063,0,0,0
ENSG00000260162,0,0,0
ENSG00000006210,0,0,1
ENSG00000259999,21,1,3
ENSG00000286653,0,0,0
ENSG00000261818,0,0,0
ENSG00000260183,0,0,0
ENSG00000286510,0,0,0
ENSG00000260594,2,0,0
ENSG00000283689,0,0,0
ENSG00000153774,148,289,148
ENSG00000250514,5,1,0
ENSG00000245768,2,0,0
ENSG00000260417,40,33,14
ENSG00000196696,73,139,42
ENSG00000140876,1,18,2
ENSG00000287885,0,0,0
ENSG00000276337,1,1,8
ENSG00000260504,0,0,0
ENSG00000174177,4,30,4
ENSG00000284675,0,0,0
ENSG00000280261,0,0,0
ENSG00000181019,15,21,6
ENSG00000198931,178,385,97
ENSG00000176678,0,0,0
ENSG00000184517,90,146,63
ENSG00000140836,315,422,179
ENSG00000259995,0,0,0
ENSG00000103005,242,351,73
ENSG00000226348,0,0,0
ENSG00000279604,0,1,0
ENSG00000205018,1,0,0
ENSG00000168411,638,850,270
ENSG00000279907,0,0,0
ENSG00000261783,26,14,0
ENSG00000280214,5,6,3
ENSG00000277559,0,0,0
ENSG00000260797,0,0,0
ENSG00000261313,0,0,0
ENSG00000262904,0,1,0
ENSG00000186187,0,0,0
ENSG00000188038,0,0,0
ENSG00000285527,0,0,0
ENSG00000184860,102,326,87
ENSG00000140873,0,0,0
ENSG00000279856,0,0,0
ENSG00000140718,1022,1096,253
ENSG00000283258,0,0,0
ENSG00000283457,0,0,0
ENSG00000279225,12,6,5
ENSG00000237901,0,0,0
ENSG00000288568,0,0,0
ENSG00000261082,0,0,0
ENSG00000179588,41,12,6
ENSG00000103187,1174,1080,352
ENSG00000261010,0,0,0
ENSG00000276571,7,15,10
ENSG00000102996,0,0,0
ENSG00000278341,1,1,0
ENSG00000259804,0,4,0
ENSG00000103121,385,293,109
ENSG00000102978,280,344,85
ENSG00000118900,515,594,201
ENSG00000246777,0,0,0
ENSG00000167264,388,277,79
ENSG00000205022,8,2,6
ENSG00000261151,0,0,0
ENSG00000259864,0,0,0
ENSG00000259711,0,0,0
ENSG00000261471,77,27,25
ENSG00000260237,0,0,0
ENSG00000260812,0,0,0
ENSG00000280152,0,0,0
ENSG00000261095,0,0,0
ENSG00000154102,209,182,45
ENSG00000261651,0,0,0
ENSG00000268388,0,0,1
ENSG00000275040,0,2,0
ENSG00000275393,19,35,9
ENSG00000260923,6,5,0
ENSG00000279378,0,0,0
ENSG00000129993,590,669,242
ENSG00000279206,10,5,0
ENSG00000261638,0,0,0
ENSG00000287125,18,9,1
ENSG00000261697,0,0,1
ENSG00000261173,42,13,1
ENSG00000259881,4,22,6
ENSG00000103241,5,0,1
ENSG00000260701,2,0,0
ENSG00000166446,21,11,8
ENSG00000102901,118,303,46
ENSG00000205220,76,134,35
ENSG00000260064,0,0,1
ENSG00000287694,1,0,0
ENSG00000131148,110,115,48
ENSG00000254852,0,0,0
ENSG00000260945,0,0,0
ENSG00000183793,1,2,2
ENSG00000285850,80,85,47
ENSG00000261310,0,0,0
ENSG00000237718,0,0,0
ENSG00000259725,0,0,0
ENSG00000259844,0,3,0
ENSG00000260147,0,0,0
ENSG00000260573,0,0,0
ENSG00000201034,0,1,0
ENSG00000266124,0,0,0
ENSG00000266235,0,0,0
ENSG00000278739,0,0,0
ENSG00000264397,0,0,0
ENSG00000264004,0,0,0
ENSG00000206630,0,0,0
ENSG00000263955,0,0,0
ENSG00000281010,0,0,0
ENSG00000278700,0,6,0
ENSG00000276641,0,1,0
ENSG00000276096,0,1,0
ENSG00000266643,0,0,0
ENSG00000200059,0,0,0
ENSG00000265867,0,0,0
ENSG00000201075,0,0,1
ENSG00000264115,0,0,0
ENSG00000264733,0,0,0
ENSG00000284346,0,0,0
ENSG00000265537,0,0,0
ENSG00000238728,2,8,1
ENSG00000283346,0,0,0
ENSG00000266454,0,0,0
ENSG00000207294,0,0,0
ENSG00000265776,0,0,0
ENSG00000199474,0,0,0
ENSG00000273613,0,0,0
ENSG00000238964,0,1,1
ENSG00000266291,0,0,0
ENSG00000242430,0,0,0
ENSG00000222750,0,0,0
ENSG00000284305,0,0,0
ENSG00000238685,9,6,2
ENSG00000207425,0,6,0
ENSG00000275259,0,0,0
ENSG00000207639,0,0,0
ENSG00000278265,0,0,0
ENSG00000199130,0,0,0
ENSG00000265462,1,1,0
ENSG00000252798,0,0,0
ENSG00000266166,0,0,0
ENSG00000284008,0,0,0
ENSG00000201371,0,6,0
ENSG00000212382,0,0,0
ENSG00000207266,0,0,0
ENSG00000275391,0,0,0
ENSG00000206927,0,0,0
ENSG00000207167,0,0,0
ENSG00000263918,0,0,0
ENSG00000265005,0,0,0
ENSG00000199929,0,0,0
ENSG00000274025,0,0,0
ENSG00000277014,0,0,0
ENSG00000252624,0,0,0
ENSG00000251915,0,1,0
ENSG00000222170,0,0,0
ENSG00000251924,0,0,0
ENSG00000252094,0,0,0
ENSG00000275909,0,0,0
ENSG00000199448,0,0,0
ENSG00000252182,0,0,0
ENSG00000253055,0,0,0
ENSG00000252647,0,0,0
ENSG00000252268,0,0,0
ENSG00000251760,0,0,0
ENSG00000251717,0,0,0
ENSG00000252806,0,0,0
ENSG00000252673,0,1,0
ENSG00000252587,0,3,0
ENSG00000252936,0,0,0
ENSG00000222767,1,1,0
ENSG00000276599,0,0,0
ENSG00000222268,0,0,0
ENSG00000277004,0,0,0
ENSG00000288601,0,0,0
ENSG00000274228,0,0,0
ENSG00000280454,0,0,0
ENSG00000200434,0,0,0
ENSG00000222207,0,0,0
ENSG00000239555,0,0,0
ENSG00000223168,0,0,0
ENSG00000200062,0,0,0
ENSG00000207441,0,0,0
ENSG00000275808,1,0,0
ENSG00000201999,0,0,0
ENSG00000201289,2,0,0
ENSG00000207173,1,0,5
ENSG00000238731,0,0,0
ENSG00000251868,0,0,0
ENSG00000199299,0,0,0
ENSG00000252101,0,0,0
ENSG00000252814,0,0,0
ENSG00000201361,0,0,0
ENSG00000252022,0,0,0
ENSG00000283564,0,0,1
ENSG00000283416,1,13,1
ENSG00000266426,5,0,0
ENSG00000274134,1,4,0
ENSG00000251888,0,0,0
ENSG00000252443,0,2,1
ENSG00000208017,0,0,2
ENSG00000263456,0,0,0
ENSG00000260682,0,0,0
ENSG00000278598,1,0,0
ENSG00000263968,0,0,1
ENSG00000199949,0,0,0
ENSG00000252311,5,4,5
ENSG00000284585,0,0,0
ENSG00000131650,0,0,0
ENSG00000127564,0,0,1
ENSG00000162073,0,0,0
ENSG00000274367,0,6,0
ENSG00000262152,0,2,0
ENSG00000262362,0,0,0
ENSG00000272079,0,0,0
ENSG00000213937,0,0,0
ENSG00000184697,0,0,0
ENSG00000131652,84,159,32
ENSG00000162069,0,0,0
ENSG00000205890,0,0,0
ENSG00000252561,0,0,0
ENSG00000262370,0,0,0
ENSG00000200204,0,0,0
ENSG00000130182,0,0,0
ENSG00000085644,7,30,15
ENSG00000228146,0,2,0
ENSG00000261889,0,1,0
ENSG00000262521,0,0,0
ENSG00000168124,0,0,0
ENSG00000203581,0,24,0
ENSG00000281005,319,514,25
ENSG00000006194,282,307,90
ENSG00000279330,68,194,22
ENSG00000279031,0,8,1
ENSG00000140993,127,96,84
ENSG00000262899,0,0,0
ENSG00000262316,0,2,0
ENSG00000168158,6,5,7
ENSG00000285329,0,1,0
ENSG00000262118,9,8,3
ENSG00000263177,2,4,11
ENSG00000232196,36,26,43
ENSG00000103343,43,38,6
ENSG00000167981,182,298,94
ENSG00000122390,142,235,83
ENSG00000263212,0,0,0
ENSG00000273776,0,0,0
ENSG00000215131,0,0,0
ENSG00000240311,0,0,0
ENSG00000103351,111,241,68
ENSG00000278942,0,0,0
ENSG00000167984,457,902,179
ENSG00000262312,46,55,13
ENSG00000261938,0,0,0
ENSG00000188827,118,224,43
ENSG00000263235,0,5,0
ENSG00000126602,22,245,29
ENSG00000276754,0,10,0
ENSG00000262471,0,0,0
ENSG00000263105,0,0,0
ENSG00000185739,0,0,0
ENSG00000090447,71,44,13
ENSG00000126603,1,0,4
ENSG00000262686,0,0,0
ENSG00000217930,34,126,12
ENSG00000262712,0,4,1
ENSG00000103426,0,0,0
ENSG00000280063,59,80,23
ENSG00000262246,128,202,54
ENSG00000168140,14,9,11
ENSG00000103423,259,373,98
ENSG00000277170,0,5,8
ENSG00000277440,1,0,0
ENSG00000275515,0,0,0
ENSG00000103415,85,103,25
ENSG00000206755,19,15,6
ENSG00000281991,0,0,0
ENSG00000260899,0,0,0
ENSG00000156873,74,163,32
ENSG00000196118,0,0,0
ENSG00000280211,0,16,1
ENSG00000102870,66,116,25
ENSG00000274848,0,0,0
ENSG00000260082,0,1,0
ENSG00000274678,0,4,0
ENSG00000265991,0,0,0
ENSG00000262721,0,0,0
ENSG00000211591,0,0,0
ENSG00000230447,0,0,0
ENSG00000260852,8,55,9
ENSG00000261487,0,0,0
ENSG00000175938,26,70,23
ENSG00000275263,0,0,0
ENSG00000279196,1,0,0
ENSG00000099377,6,3,2
ENSG00000099365,4,7,1
ENSG00000103496,351,360,56
ENSG00000260911,1,10,9
ENSG00000232748,1,1,0
ENSG00000167394,7,4,2
ENSG00000261124,1,1,2
ENSG00000167395,102,227,28
ENSG00000151006,1,27,4
ENSG00000255439,0,0,0
ENSG00000167397,3,13,1
ENSG00000280160,2,2,0
ENSG00000103507,73,129,7
ENSG00000103510,340,428,111
ENSG00000262766,163,180,49
ENSG00000278133,58,147,70
ENSG00000261385,0,0,0
ENSG00000052344,0,17,3
ENSG00000178226,4,0,1
ENSG00000263343,0,0,1
ENSG00000262366,0,0,0
ENSG00000260304,0,0,0
ENSG00000260060,68,38,15
ENSG00000103490,76,49,19
ENSG00000261359,0,0,0
ENSG00000177238,2,3,1
ENSG00000263331,0,1,1
ENSG00000262983,0,0,0
ENSG00000103310,0,0,0
ENSG00000175311,0,0,0
ENSG00000283421,0,0,0
ENSG00000189149,4,1,1
ENSG00000257403,0,0,0
ENSG00000158482,16,21,5
ENSG00000276548,3,0,0
ENSG00000169246,9,11,3
ENSG00000103174,164,179,47
ENSG00000260882,0,0,0
ENSG00000118894,5,20,0
ENSG00000267070,0,0,0
ENSG00000285567,0,1,1
ENSG00000273963,0,0,0
ENSG00000260431,0,0,0
ENSG00000261811,0,0,0
ENSG00000260817,0,0,0
ENSG00000242278,1,1,0
ENSG00000267182,0,0,0
ENSG00000261007,4,0,2
ENSG00000260338,0,2,0
ENSG00000273648,0,0,0
ENSG00000270440,0,0,0
ENSG00000280000,0,0,1
ENSG00000257180,0,0,0
ENSG00000286635,0,0,0
ENSG00000260835,0,0,0
ENSG00000278975,0,0,0
ENSG00000259963,0,0,0
ENSG00000252080,0,0,0
ENSG00000200869,0,0,0
ENSG00000212189,0,0,0
ENSG00000240419,0,0,0
ENSG00000283584,0,0,0
ENSG00000261198,0,0,0
ENSG00000252138,0,0,0
ENSG00000102891,0,0,0
ENSG00000125148,17,7,4
ENSG00000260823,3,0,0
ENSG00000169715,0,0,0
ENSG00000205364,0,0,0
ENSG00000255986,0,0,0
ENSG00000205362,0,0,0
ENSG00000205360,0,0,0
ENSG00000259923,0,0,0
ENSG00000169688,0,0,0
ENSG00000198417,6,4,0
ENSG00000275691,0,0,0
ENSG00000187193,4,2,2
ENSG00000259827,0,0,0
ENSG00000261429,0,0,0
ENSG00000261302,0,1,0
ENSG00000103316,26,13,5
ENSG00000140749,46,37,37
ENSG00000207248,0,2,0
ENSG00000207042,1,0,1
ENSG00000260306,9,26,1
ENSG00000276721,0,0,0
ENSG00000185710,172,2,2
ENSG00000257408,0,2,0
ENSG00000274460,19,67,14
ENSG00000140740,1161,1814,400
ENSG00000260395,0,0,0
ENSG00000275445,1,0,0
ENSG00000260452,3,27,7
ENSG00000200652,0,3,0
ENSG00000200138,4,3,0
ENSG00000250982,3,0,2
ENSG00000283662,0,0,3
ENSG00000188322,38,9,8
ENSG00000246465,1,7,0
ENSG00000198156,8,1,0
ENSG00000271623,0,0,0
ENSG00000275429,0,0,0
ENSG00000261089,0,0,0
ENSG00000275654,0,0,0
ENSG00000270118,0,0,0
ENSG00000261832,1,0,0
ENSG00000233232,0,0,0
ENSG00000197272,0,0,0
ENSG00000271495,0,0,0
ENSG00000275441,6,8,9
ENSG00000176476,64,156,24
ENSG00000278665,0,0,0
ENSG00000278725,0,0,0
ENSG00000285020,0,0,0
ENSG00000261419,0,1,0
ENSG00000259982,0,1,0
ENSG00000278340,0,0,0
ENSG00000270424,0,0,0
ENSG00000278528,0,0,0
ENSG00000251417,23,7,10
ENSG00000240634,5,6,1
ENSG00000260796,2,1,0
ENSG00000275807,10,18,3
ENSG00000260570,0,0,0
ENSG00000178952,247,327,79
ENSG00000283845,0,0,0
ENSG00000261766,0,3,1
ENSG00000252461,0,0,0
ENSG00000177548,159,305,55
ENSG00000177455,1644,2337,719
ENSG00000260853,44,79,71
ENSG00000284541,0,0,0
ENSG00000260367,3,2,2
ENSG00000169682,40,8,0
ENSG00000261067,3,15,5
ENSG00000261552,0,0,0
ENSG00000196796,0,0,2
ENSG00000260908,22,35,8
ENSG00000103472,21,4,1
ENSG00000284671,0,0,0
ENSG00000260517,28,10,9
ENSG00000279106,0,9,1
ENSG00000259807,10,23,15
ENSG00000273582,0,0,0
ENSG00000260953,0,1,0
ENSG00000277999,0,3,1
ENSG00000198106,13,26,12
ENSG00000260413,0,0,0
ENSG00000278078,0,0,0
ENSG00000254206,23,20,11
ENSG00000254634,17,6,4
ENSG00000260335,1,1,1
ENSG00000181625,2,0,0
ENSG00000260280,0,0,0
ENSG00000258150,0,0,0
ENSG00000279228,0,0,0
ENSG00000257691,0,0,0
ENSG00000257506,0,3,0
ENSG00000271699,0,0,1
ENSG00000277191,0,0,0
ENSG00000284649,0,0,0
ENSG00000279583,1,2,0
ENSG00000266758,0,0,0
ENSG00000260133,0,0,0
ENSG00000260514,0,0,0
ENSG00000197471,64,19,15
ENSG00000288632,1,1,0
ENSG00000205534,26,9,8
ENSG00000260727,0,0,0
ENSG00000149930,134,176,54
ENSG00000149929,75,68,19
ENSG00000169592,23,113,21
ENSG00000149927,0,1,0
ENSG00000274904,0,0,0
ENSG00000149923,403,405,111
ENSG00000090238,451,1089,229
ENSG00000102886,26,29,5
ENSG00000261367,0,0,0
ENSG00000275371,1,1,4
ENSG00000102882,109,180,55
ENSG00000261416,9,7,5
ENSG00000169627,0,0,0
ENSG00000213599,1,0,0
ENSG00000258130,0,0,0
ENSG00000278887,0,0,0
ENSG00000261444,0,0,0
ENSG00000261203,0,0,0
ENSG00000273724,0,0,0
ENSG00000169217,190,373,106
ENSG00000169221,174,185,71
ENSG00000274653,0,0,0
ENSG00000102879,1814,2487,356
ENSG00000180269,0,2,0
ENSG00000132207,0,1,0
ENSG00000213648,0,0,0
ENSG00000198848,0,0,1
ENSG00000090863,2468,3511,673
ENSG00000260456,0,4,0
ENSG00000186260,606,635,221
ENSG00000205609,0,0,1
ENSG00000225614,17,54,15
ENSG00000174990,0,0,0
ENSG00000069764,0,3,4
ENSG00000184110,3,22,1
ENSG00000007541,41,101,6
ENSG00000196296,24,23,8
ENSG00000089280,3021,4822,1949
ENSG00000205358,0,0,0
ENSG00000087250,0,0,0
ENSG00000185615,0,0,1
ENSG00000006327,0,0,0
ENSG00000103145,18,16,10
ENSG00000085721,582,832,251
ENSG00000181938,26,16,8
ENSG00000103227,125,156,16
ENSG00000159387,7,0,1
ENSG00000067836,1,27,1
ENSG00000155666,44,69,10
ENSG00000140623,0,0,0
ENSG00000155719,1,1,0
ENSG00000169900,1,0,0
ENSG00000261052,0,0,0
ENSG00000263179,1,2,0
ENSG00000175643,131,187,38
ENSG00000178279,0,0,2
ENSG00000178257,0,0,0
ENSG00000212228,0,0,0
ENSG00000122304,0,0,0
ENSG00000175646,0,0,0
ENSG00000287429,0,0,0
ENSG00000221801,0,0,0
ENSG00000199668,0,0,0
ENSG00000263080,11,1,0
ENSG00000262703,11,2,2
ENSG00000188897,19,39,9
ENSG00000262636,0,0,0
ENSG00000262999,0,4,0
ENSG00000184602,531,640,177
ENSG00000262420,17,10,3
ENSG00000274505,1,5,0
ENSG00000278985,12,12,5
ENSG00000260213,6,8,3
ENSG00000284512,10,6,1
ENSG00000261061,0,0,0
ENSG00000166454,857,1216,394
ENSG00000260643,0,2,0
ENSG00000261141,6,7,0
ENSG00000261838,0,4,0
ENSG00000245059,0,0,0
ENSG00000140905,1,3,4
ENSG00000166473,1,3,0
ENSG00000252608,0,0,0
ENSG00000286759,0,0,0
ENSG00000135697,0,0,0
ENSG00000280182,1,2,0
ENSG00000260495,0,2,1
ENSG00000284473,0,0,0
ENSG00000279021,287,66,61
ENSG00000260229,82,34,15
ENSG00000279476,25,23,10
ENSG00000277255,1,0,0
ENSG00000275109,2,2,0
ENSG00000279681,1,1,0
ENSG00000279294,3,15,7
ENSG00000279841,105,92,9
ENSG00000255185,49,36,15
ENSG00000239118,4,1,0
ENSG00000241183,0,0,0
ENSG00000090857,525,929,129
ENSG00000247228,1,18,2
ENSG00000261145,0,0,0
ENSG00000261556,86,137,43
ENSG00000223496,475,868,400
ENSG00000265648,0,0,0
ENSG00000157349,148,357,101
ENSG00000260537,0,0,0
ENSG00000261777,15,23,6
ENSG00000168872,160,229,86
ENSG00000285710,8,17,3
ENSG00000157350,426,548,117
ENSG00000260111,0,0,0
ENSG00000240043,0,0,0
ENSG00000200153,0,1,0
ENSG00000157353,68,120,12
ENSG00000189091,1540,2303,483
ENSG00000221514,0,0,5
ENSG00000221066,8,4,1
ENSG00000090861,389,405,73
ENSG00000252122,0,1,0
ENSG00000261717,0,0,0
ENSG00000274220,23,9,2
ENSG00000166822,394,661,170
ENSG00000261476,16,15,7
ENSG00000183196,2,8,4
ENSG00000203472,0,0,0
ENSG00000273971,0,0,0
ENSG00000260092,0,0,0
ENSG00000259992,2,7,0
ENSG00000276408,0,0,0
ENSG00000034713,1110,1251,449
ENSG00000276523,6,29,2
ENSG00000287194,0,0,0
ENSG00000166848,1490,2073,889
ENSG00000284484,2,22,20
ENSG00000282757,2,3,5
ENSG00000240199,0,0,0
ENSG00000261424,7,0,1
ENSG00000283755,2,2,0
ENSG00000200468,0,0,0
ENSG00000252927,0,0,0
ENSG00000260362,0,0,0
ENSG00000283221,0,0,0
ENSG00000287830,0,0,0
ENSG00000261810,0,0,0
ENSG00000261647,0,0,0
ENSG00000285543,0,0,0
ENSG00000266439,0,0,0
ENSG00000260756,0,0,0
ENSG00000279662,81,73,18
ENSG00000199482,0,0,0
ENSG00000246379,0,5,0
ENSG00000279523,0,0,0
ENSG00000260041,0,0,0
ENSG00000087258,18,16,7
ENSG00000261439,0,0,0
ENSG00000265281,0,0,0
ENSG00000287866,1,0,0
ENSG00000260198,0,0,0
ENSG00000279764,0,0,0
ENSG00000272372,0,0,0
ENSG00000159461,1485,1590,729
ENSG00000260621,25,16,7
ENSG00000087263,188,335,77
ENSG00000065427,795,971,267
ENSG00000261609,171,420,120
ENSG00000007384,0,4,0
ENSG00000278995,0,0,0
ENSG00000103148,220,222,32
ENSG00000269482,1,0,0
ENSG00000228779,0,0,1
ENSG00000130656,0,1,0
ENSG00000206177,0,0,0
ENSG00000206178,0,0,0
ENSG00000225323,0,0,0
ENSG00000188536,0,0,9
ENSG00000206172,0,0,1
ENSG00000207243,0,0,0
ENSG00000086506,0,0,0
ENSG00000202336,0,0,0
ENSG00000182810,81,168,73
ENSG00000261864,1,3,1
ENSG00000072736,2662,3615,616
ENSG00000201850,1,1,1
ENSG00000212445,10,1,0
ENSG00000262514,0,0,0
ENSG00000279621,0,0,0
ENSG00000240435,14,39,37
ENSG00000260891,42,44,27
ENSG00000263276,19,37,7
ENSG00000262160,0,0,0
ENSG00000103067,36,69,14
ENSG00000284259,0,0,0
ENSG00000261469,3,0,0
ENSG00000103066,28,33,12
ENSG00000260441,0,1,0
ENSG00000103064,226,395,115
ENSG00000252026,16,11,3
ENSG00000103061,128,173,42
ENSG00000279649,110,91,30
ENSG00000259797,0,0,0
ENSG00000222177,0,2,0
ENSG00000103056,13,6,3
ENSG00000279693,1,0,0
ENSG00000287760,0,1,1
ENSG00000274698,0,0,1
ENSG00000199263,0,0,0
ENSG00000241334,0,0,0
ENSG00000201164,2,6,0
ENSG00000260228,89,16,7
ENSG00000103150,170,176,40
ENSG00000260932,6,1,0
ENSG00000140961,23,26,8
ENSG00000199350,0,0,0
ENSG00000285792,0,2,0
ENSG00000274677,24,39,14
ENSG00000260018,0,12,0
ENSG00000260410,0,0,0
ENSG00000103160,259,540,130
ENSG00000154099,0,7,2
ENSG00000140955,1,0,0
ENSG00000250685,4,0,0
ENSG00000166558,0,0,0
ENSG00000169896,338,271,113
ENSG00000140678,344,161,128
ENSG00000261245,0,0,0
ENSG00000156886,0,1,0
ENSG00000260757,0,0,0
ENSG00000156885,0,0,0
ENSG00000277543,0,0,0
ENSG00000176723,0,6,1
ENSG00000261474,1,17,5
ENSG00000260267,9,19,4
ENSG00000140691,14,104,9
ENSG00000280132,1,1,1
ENSG00000140682,0,16,1
ENSG00000140675,0,4,0
ENSG00000140688,54,173,10
ENSG00000260740,0,0,0
ENSG00000260625,10,24,3
ENSG00000169877,0,0,0
ENSG00000261475,0,0,0
ENSG00000261648,0,0,0
ENSG00000213547,0,1,0
ENSG00000260883,1,0,0
ENSG00000261741,0,0,0
ENSG00000278885,0,0,0
ENSG00000261614,0,5,0
ENSG00000260010,2,0,0
ENSG00000237185,0,0,0
ENSG00000103502,243,514,159
ENSG00000278713,0,0,0
ENSG00000214725,7,0,0
ENSG00000174939,0,4,0
ENSG00000174943,165,498,105
ENSG00000279789,115,90,14
ENSG00000247735,3,15,7
ENSG00000149925,8,15,6
ENSG00000074071,51,49,7
ENSG00000162032,0,0,1
ENSG00000095906,67,104,12
ENSG00000099769,0,1,0
ENSG00000063854,80,192,89
ENSG00000260541,0,0,0
ENSG00000281219,0,0,0
ENSG00000259947,0,0,0
ENSG00000162040,0,0,0
ENSG00000279569,1,2,0
ENSG00000103043,459,488,87
ENSG00000279412,48,34,17
ENSG00000260156,1,5,1
ENSG00000214353,41,120,31
ENSG00000279815,0,3,0
ENSG00000279122,0,0,0
ENSG00000279123,15,58,8
ENSG00000221725,0,0,0
ENSG00000259833,0,0,0
ENSG00000259798,0,0,0
ENSG00000153060,0,2,0
ENSG00000263279,0,0,0
ENSG00000263241,0,1,0
ENSG00000262107,0,0,0
ENSG00000261904,5,2,2
ENSG00000262322,2,2,2
ENSG00000262259,0,1,2
ENSG00000263196,0,0,0
ENSG00000262158,0,1,0
ENSG00000262381,3,0,2
ENSG00000103274,125,239,23
ENSG00000166676,67,168,24
ENSG00000262488,5,42,17
ENSG00000262151,22,12,4
ENSG00000182108,580,677,68
ENSG00000280153,0,0,0
ENSG00000168434,284,249,62
ENSG00000280039,4,25,5
ENSG00000212593,0,0,0
ENSG00000259782,0,0,0
ENSG00000260136,5,5,2
ENSG00000103365,8240,15503,4013
ENSG00000261528,150,225,109
ENSG00000103356,53,86,34
ENSG00000260247,0,1,0
ENSG00000103353,334,435,73
ENSG00000260751,20,30,9
ENSG00000004779,128,185,91
ENSG00000083093,179,400,105
ENSG00000261723,0,1,0
ENSG00000166847,840,1131,299
ENSG00000260482,0,0,0
ENSG00000166851,11,6,1
ENSG00000261266,0,0,0
ENSG00000278912,0,0,0
ENSG00000206053,184,258,60
ENSG00000278987,6,56,24
ENSG00000275092,33,58,20
ENSG00000265820,0,0,0
ENSG00000261207,0,13,1
ENSG00000243445,4,9,0
ENSG00000238098,0,4,0
ENSG00000162063,140,48,7
ENSG00000285970,0,0,0
ENSG00000283180,0,0,0
ENSG00000260095,0,2,0
ENSG00000260874,23,2,1
ENSG00000162062,0,1,0
ENSG00000274805,0,0,0
ENSG00000259895,0,0,0
ENSG00000162068,1,0,0
ENSG00000260293,19,1,0
ENSG00000260272,0,0,0
ENSG00000185883,59,45,2
ENSG00000259784,0,0,0
ENSG00000279520,218,129,62
ENSG00000205923,0,0,0
ENSG00000266232,0,1,0
ENSG00000140992,262,848,235
ENSG00000261613,0,2,0
ENSG00000261288,0,0,0
ENSG00000269937,0,3,0
ENSG00000261140,0,0,0
ENSG00000260436,0,0,0
ENSG00000279568,1,3,2
ENSG00000280402,1,1,1
ENSG00000279162,26,9,2
ENSG00000261093,0,0,0
ENSG00000215154,12,24,5
ENSG00000205918,9,1,0
ENSG00000279057,0,3,0
ENSG00000260176,0,0,0
ENSG00000162065,165,218,35
ENSG00000166783,5185,8599,2107
ENSG00000257769,13,32,10
ENSG00000284184,0,0,0
ENSG00000283736,0,0,0
ENSG00000262380,10,17,7
ENSG00000280206,80,140,42
ENSG00000263335,0,0,0
ENSG00000263065,0,19,8
ENSG00000280429,0,0,0
ENSG00000072864,567,912,207
ENSG00000279255,0,7,1
ENSG00000259840,0,2,0
ENSG00000103260,3,15,11
ENSG00000103254,7,16,5
ENSG00000103245,78,81,13
ENSG00000102854,0,0,0
ENSG00000279136,0,0,0
ENSG00000162006,0,0,0
ENSG00000207579,0,0,0
ENSG00000197912,592,1316,366
ENSG00000261118,12,7,0
ENSG00000200084,0,0,0
ENSG00000178773,0,0,0
ENSG00000275734,8,8,5
ENSG00000185324,98,305,53
ENSG00000260259,0,1,0
ENSG00000158792,10,14,0
ENSG00000075399,23,29,7
ENSG00000261373,10,15,8
ENSG00000131165,75,309,64
ENSG00000150281,0,6,0
ENSG00000155714,1,14,4
ENSG00000103194,778,1206,234
ENSG00000064270,6,4,1
ENSG00000158545,226,489,89
ENSG00000166455,0,0,0
ENSG00000010539,74,203,60
ENSG00000007392,1660,3080,1047
ENSG00000162086,626,1265,387
ENSG00000103313,0,0,3
ENSG00000169180,2925,3272,750
ENSG00000122386,0,0,0
ENSG00000166816,0,0,0
ENSG00000059122,190,371,54
ENSG00000166164,921,934,305
ENSG00000157335,0,0,0
ENSG00000167526,5825,5791,1545
ENSG00000140807,35,47,2
ENSG00000260029,0,6,1
ENSG00000278909,1,7,0
ENSG00000205414,0,0,0
ENSG00000260249,21,40,4
ENSG00000270120,0,0,0
ENSG00000264947,0,0,0
ENSG00000260616,37,59,7
ENSG00000261703,18,0,0
ENSG00000260042,0,0,0
ENSG00000199771,0,0,0
ENSG00000260828,2,4,2
ENSG00000205336,0,4,1
ENSG00000261633,0,0,0
ENSG00000182885,0,1,0
ENSG00000260467,0,0,0
ENSG00000159625,0,3,0
ENSG00000260438,0,0,0
ENSG00000140854,37,62,5
ENSG00000276166,0,0,0
ENSG00000274816,0,0,0
ENSG00000187185,0,0,0
ENSG00000206833,0,0,0
ENSG00000083799,3427,5078,1815
ENSG00000259962,0,0,0
ENSG00000262714,0,0,0
ENSG00000279741,19,0,1
ENSG00000280027,0,0,0
ENSG00000252569,0,3,0
ENSG00000259926,20,18,11
ENSG00000279344,20,41,31
ENSG00000279722,86,98,53
ENSG00000166971,82,148,50
ENSG00000287909,0,0,0
ENSG00000275191,25,5,0
ENSG00000261630,11,1,5
ENSG00000280392,177,59,45
ENSG00000260194,234,16,6
ENSG00000204991,10,30,16
ENSG00000141002,810,1312,447
ENSG00000267048,0,3,0
ENSG00000258839,123,98,29
ENSG00000198211,0,0,0
ENSG00000259006,0,0,0
ENSG00000141013,15,30,3
ENSG00000221819,0,9,1
ENSG00000222019,0,0,0
ENSG00000261812,0,0,1
ENSG00000260507,0,0,0
ENSG00000261172,0,0,0
ENSG00000222359,0,0,0
ENSG00000277349,0,0,0
ENSG00000003249,165,219,16
ENSG00000259843,0,1,0
